movie,title,genres,year,Rating,Rotton Tomato
97593,Tony,Drama|Horror|Thriller,2008,9,84
98607,Redline,Action|Animation|Sci-Fi,2008,9,94
104590,Tidal Wave,Drama,2008,2,88
106471,One Piece Film: Strong World,Action|Adventure|Animation|Comedy|Fantasy,2009,3,58
108795,Wonder Woman,Action|Adventure|Animation|Fantasy,2009,6,67
120805,Robin Williams: Weapons of Self Destruction,Comedy,2009,8,79
140763,Boy Crazy,(no genres listed),2009,5,50
146443,Plan B,Comedy|Drama|Romance,2009,8,54
73268,Daybreakers,Action|Drama|Horror|Thriller,2009,1,98
73319,Leap Year,Comedy|Romance,2009,10,79
73929,Legion,Action|Fantasy|Horror|Thriller,2009,2,94
74115,Dante's Inferno Animated,Action|Animation|Fantasy,2009,5,67
74154,When in Rome,Comedy|Romance,2009,6,86
74156,Edge of Darkness,Drama|Thriller,2009,5,100
74324,Temple Grandin,Drama,2010,7,69
74450,Valentine's Day,Comedy|Romance,2010,7,96
74458,Shutter Island,Drama|Mystery|Thriller,2009,5,79
74532,Cop Out,Action|Comedy|Crime,2010,10,50
74688,Dear John,Drama|Romance|War,2010,5,71
74698,Tooth Fairy,Comedy|Fantasy,2010,8,53
74787,My Name is Khan,Drama|Romance,2009,2,67
74789,Alice in Wonderland,Adventure|Fantasy|IMAX,2009,3,91
74795,Green Zone,Action|Drama|Thriller|War,2009,2,74
74851,From Paris with Love,Action|Crime,2009,5,75
74916,Greenberg,Comedy|Drama,2010,1,80
74944,Brooklyn's Finest,Crime|Drama|Thriller,2009,9,76
74946,She's Out of My League,Comedy,2010,6,95
75341,Remember Me,Drama|Romance,2009,8,51
75803,Our Family Wedding,Comedy,2010,7,91
75985,Repo Men,Action|Sci-Fi|Thriller,2009,10,88
76077,Hot Tub Time Machine,Comedy|Sci-Fi,2010,7,95
76093,How to Train Your Dragon,Adventure|Animation|Children|Fantasy|IMAX,2010,6,66
76251,Kick-Ass,Action|Comedy,2009,8,53
76293,Date Night,Action|Comedy|Romance,2010,6,74
76738,Steam of Life (Miesten vuoro),Documentary,2009,6,53
77191,Death at a Funeral,Comedy,2009,7,89
77206,Diary of a Wimpy Kid,Children|Comedy,2010,5,55
77421,Cyrus,Comedy|Drama|Romance,2009,10,78
77561,Iron Man 2,Action|Adventure|Sci-Fi|Thriller|IMAX,2010,9,86
77798,"Nightmare on Elm Street, A",Fantasy|Horror|Thriller,2010,5,88
77800,Four Lions,Comedy|Drama,2009,9,70
77837,You Don't Know Jack,Drama,2009,4,88
77866,Robin Hood,Action|Adventure|Drama|Romance|War,2009,2,55
78034,Cemetery Junction,Comedy|Drama|Romance,2009,7,95
78039,Blue Valentine,Drama|Romance,2010,5,65
78041,Killers,Action|Comedy,2009,1,79
78088,Buried,Mystery|Thriller,2010,1,62
78116,Please Give,Comedy|Drama,2010,8,73
78218,Unthinkable,Drama|Thriller,2010,7,76
78316,Letters to Juliet,Drama|Romance,2009,5,100
78467,Jonah Hex,Action|Drama|Thriller|Western,2009,8,71
78499,Toy Story 3,Adventure|Animation|Children|Comedy|Fantasy|IMAX,2010,10,81
78517,Joan Rivers: A Piece of Work,Documentary,2010,1,55
78574,Winter's Bone,Drama|Thriller,2009,2,54
79057,Predators,Action|Sci-Fi|Thriller,2009,10,92
79091,Despicable Me,Animation|Children|Comedy|Crime,2010,5,97
79132,Inception,Action|Crime|Drama|Mystery|Sci-Fi|Thriller|IMAX,2010,9,59
79134,Grown Ups,Comedy,2009,1,66
79185,Knight and Day,Action|Comedy|Romance,2010,5,74
79251,"Serbian Film, A (Srpski film)",Horror|Thriller,2010,2,64
79293,Salt,Action|Thriller,2010,3,97
79428,Dinner for Schmucks,Comedy,2009,1,63
79553,Ip Man 2,Action,2009,6,83
79588,Charlie St. Cloud,Drama|Fantasy|Romance,2009,6,93
79720,Animal Kingdom,Crime|Drama,2009,1,56
79796,Centurion,Action|Adventure|Drama|Thriller|War,2010,7,53
79824,Babies (Bébé(s)),Documentary,2010,5,65
79879,Piranha (Piranha 3D),Action|Horror|Thriller,2009,1,61
80026,Tekken,Action|Sci-Fi,2010,8,96
80185,GasLand,Documentary,2010,3,92
80219,Machete,Action|Adventure|Comedy|Crime|Thriller,2010,7,53
80350,Vampires Suck,Comedy,2010,1,94
80363,Resident Evil: Afterlife,Action|Horror|Sci-Fi|Thriller|IMAX,2009,8,68
80549,Easy A,Comedy|Romance,2009,2,62
80551,Eat Pray Love,Drama|Romance,2009,8,100
80553,Howl,Drama,2010,8,52
80572,I'm Still Here,Comedy|Drama,2009,7,99
80586,Flipped,Comedy|Drama|Romance,2009,2,75
80590,Wall Street: Money Never Sleeps,Drama,2010,4,75
80693,It's Kind of a Funny Story,Comedy|Drama,2009,9,57
80831,Let Me In,Drama|Horror|Mystery,2010,7,72
80839,Secretariat,Adventure|Drama,2009,4,86
80846,Devil,Horror|Mystery|Thriller,2010,4,72
80858,You Again,Comedy,2009,8,72
80860,Life as We Know It,Comedy|Romance,2010,1,59
80862,Catfish,Documentary|Mystery,2009,1,70
80864,You Will Meet a Tall Dark Stranger,Comedy|Romance,2010,8,61
80906,Inside Job,Documentary,2010,3,76
80917,Monsters,Drama|Sci-Fi,2010,2,76
80969,Never Let Me Go,Drama|Romance|Sci-Fi,2010,3,88
81083,Kaboom,Comedy|Sci-Fi,2010,4,66
81132,Rubber,Action|Adventure|Comedy|Crime|Drama|Film-Noir|Horror|Mystery|Thriller|Western,2010,5,73
81138,7 Days (Les 7 jours du talion),Thriller,2009,5,59
81156,Jackass 3D,Action|Comedy|Documentary,2010,6,59
81158,Restrepo,Documentary|War,2009,3,72
81191,Waiting for 'Superman',Documentary,2009,10,75
81229,Red,Action|Comedy,2009,1,91
81417,Paranormal Activity 2,Horror|IMAX,2009,10,89
81512,Hereafter,Drama|Fantasy,2009,6,99
81516,Black Death,Adventure|Drama|Horror|Mystery,2010,1,78
81537,Due Date,Comedy,2009,7,71
81562,127 Hours,Adventure|Drama|Thriller,2010,2,77
81564,Megamind,Action|Animation|Children|Comedy|Sci-Fi|IMAX,2010,6,93
81591,Black Swan,Drama|Thriller,2010,5,50
81641,Fair Game,Drama|Thriller,2010,8,88
81782,Unstoppable,Action|Drama|Thriller,2010,4,50
81784,Morning Glory,Comedy|Drama|Romance,2009,1,77
81786,Certified Copy (Copie conforme),Drama,2010,1,100
81819,Biutiful,Drama,2010,3,94
81847,Tangled,Animation|Children|Comedy|Fantasy|Musical|Romance|IMAX,2009,5,60
82093,London Boulevard,Crime|Romance,2009,10,65
82095,Skyline,Sci-Fi|Thriller,2010,4,62
82173,Tiny Furniture,Comedy,2009,7,67
82242,Rare Exports: A Christmas Tale (Rare Exports),Action|Comedy,2010,7,61
82378,All Good Things,Drama|Mystery|Thriller,2010,3,95
82459,True Grit,Western,2009,9,75
82461,Tron: Legacy,Action|Adventure|Sci-Fi|IMAX,2009,6,97
82499,How Do You Know,Comedy|Drama|Romance,2009,2,91
82527,Barney's Version,Drama,2009,6,90
82852,Little Fockers,Comedy,2010,5,87
82854,Gulliver's Travels,Adventure|Comedy|Fantasy,2010,9,87
83086,Burlesque,Drama|Musical|Romance,2009,10,96
83134,Tucker & Dale vs Evil,Comedy|Horror,2009,1,60
83177,Yogi Bear,Children|Comedy,2010,1,90
83270,Made in Dagenham,Comedy|Drama,2010,7,86
83293,Waste Land,Documentary,2010,1,67
83332,Who Is Harry Nilsson (And Why Is Everybody Talkin' About Him?),Documentary,2010,10,75
83506,Ricky Gervais Live 4: Science,Comedy,2009,9,87
83803,Day & Night,Animation|Children,2010,3,71
83827,Marwencol,Documentary,2010,10,67
84116,Poetry (Shi),Drama,2010,6,52
84160,Wishful Drinking,Documentary,2010,8,56
84506,Silent Souls (Ovsyanki),Drama,2009,2,86
84696,Burke and Hare,Comedy|Thriller,2010,6,64
84952,Confessions (Kokuhaku),Drama|Horror,2009,4,87
85394,Cave of Forgotten Dreams,Documentary,2009,1,88
85401,Super,Action|Comedy|Drama,2010,6,70
85774,Senna,Documentary,2010,4,96
85780,Family Guy Presents: It's a Trap,Animation|Comedy|Sci-Fi,2009,9,74
85788,Insidious,Fantasy|Horror|Thriller,2010,3,87
86000,Boy,Comedy|Drama,2009,6,50
86028,Henry's Crime,Comedy|Crime,2010,5,54
86142,13 Assassins (Jûsan-nin no shikaku),Action,2010,5,99
86345,Louis C.K.: Hilarious,Comedy,2010,6,51
86626,Socialism (Film socialisme),Drama,2010,7,68
86781,Incendies,Drama|Mystery|War,2009,6,93
87234,Submarine,Comedy|Drama|Romance,2010,9,93
87298,Everything Must Go,Comedy|Drama,2010,4,69
87304,Beginners,Drama,2010,8,72
87444,Elektra Luxx,Comedy,2009,8,76
87785,Takers,Action|Crime|Thriller,2009,9,69
88380,Dylan Dog: Dead of Night,Comedy|Horror|Mystery|Thriller,2010,4,50
88682,"Letter to Elia, A",Documentary,2009,1,100
89000,Carancho,Crime|Drama|Romance,2010,10,83
89047,Hesher,Drama,2009,6,85
89072,Stake Land,Horror,2010,9,59
89102,Freakonomics,Documentary,2009,3,96
89300,Win/win,Drama,2009,4,56
91273,Bunraku,Action|Drama|Fantasy,2009,8,93
91505,Clone (Womb),Drama|Romance|Sci-Fi,2009,10,76
94919,Inhale,Drama|Thriller,2009,2,58
94939,Sound of Noise,Comedy|Crime|Musical,2009,6,97
98908,How to Make Love to a Woman,Comedy|Romance,2010,10,88
99615,Role/Play,Drama,2009,8,59
104419,Justice League: Crisis on Two Earths,Action|Animation|Sci-Fi,2009,7,99
105715,Just Wright,Comedy|Romance,2009,8,59
106762,Trigun: Badlands Rumble,Action|Animation|Sci-Fi|Western,2009,2,63
108447,Atrocious,Horror|Thriller,2009,10,99
115624,Dream Home (Wai dor lei ah yut ho),Horror,2009,8,94
140747,16 Wishes,Children|Drama|Fantasy,2009,9,87
82152,Beastly,Drama|Fantasy|Romance,2010,5,68
83613,Cowboys & Aliens,Action|Sci-Fi|Thriller|Western|IMAX,2011,10,52
84152,Limitless,Sci-Fi|Thriller,2011,2,50
84304,What Women Want (a.k.a. I Know a Woman's Heart),Comedy|Romance,2011,5,85
84374,No Strings Attached,Comedy|Romance,2010,2,54
84414,All-Star Superman,Action|Adventure|Animation|Sci-Fi,2011,6,61
84601,Unknown,Drama|Mystery|Thriller,2010,1,51
84615,Cedar Rapids,Comedy,2011,3,65
84637,Gnomeo & Juliet,Adventure|Animation|Children|Comedy|Fantasy|Romance,2011,5,69
84772,Paul,Adventure|Comedy|Sci-Fi,2010,2,86
84944,Rango,Action|Adventure|Animation|Children|Comedy|Western,2010,9,83
84950,Take Me Home Tonight,Comedy|Drama,2011,4,77
85022,Hall Pass,Comedy,2010,9,92
85056,I Am Number Four,Action|Sci-Fi|Thriller|IMAX,2010,8,80
85131,Battle: Los Angeles,Action|Sci-Fi|War,2010,6,89
85261,Mars Needs Moms,Action|Adventure|Animation|Children|Comedy|Sci-Fi|IMAX,2011,6,92
85367,Just Go with It,Comedy|Romance,2011,3,94
85397,Red Riding Hood,Fantasy|Horror|Mystery|Thriller,2011,10,65
85414,Source Code,Action|Drama|Mystery|Sci-Fi|Thriller,2010,9,91
85438,Jane Eyre,Drama|Romance,2010,10,65
85510,Sucker Punch,Action|Fantasy|Thriller|IMAX,2011,6,69
85796,Hobo with a Shotgun,Action|Adventure|Crime|Thriller,2011,5,68
85881,Win Win,Comedy|Drama,2010,8,87
86014,Diary of a Wimpy Kid: Rodrick Rules,Comedy,2010,7,87
86059,Hop,Animation|Children|Comedy,2011,9,98
86190,Hanna,Action|Adventure|Mystery|Thriller,2010,8,61
86293,Arthur,Comedy,2011,3,75
86298,Rio,Adventure|Animation|Children|Comedy,2011,8,62
86320,Melancholia,Drama|Sci-Fi,2010,8,76
86332,Thor,Action|Adventure|Drama|Fantasy|IMAX,2011,9,88
86487,Mildred Pierce,Drama,2010,6,82
86548,Water for Elephants,Drama|Romance,2011,7,51
86593,African Cats,Adventure|Documentary,2011,1,66
86817,Something Borrowed,Comedy|Drama|Romance,2010,8,77
86833,Bridesmaids,Comedy,2011,6,94
86835,Priest,Action|Horror|Sci-Fi|Thriller,2010,10,82
86882,Midnight in Paris,Comedy|Fantasy|Romance,2010,7,74
87222,Kung Fu Panda 2,Action|Adventure|Animation|Children|Comedy|IMAX,2011,10,58
87232,X-Men: First Class,Action|Adventure|Sci-Fi|Thriller|War,2010,7,68
87306,Super 8,Mystery|Sci-Fi|Thriller|IMAX,2011,10,70
87430,Green Lantern,Action|Adventure|Sci-Fi,2010,8,87
87483,Mr. Popper's Penguins,Comedy,2010,2,92
87485,Bad Teacher,Comedy,2011,1,83
87522,Larry Crowne,Comedy|Drama|Romance,2010,3,71
87529,Your Highness,Action|Adventure|Comedy|Fantasy,2011,6,71
87660,Too Big to Fail,Drama,2010,2,50
87869,Horrible Bosses,Comedy|Crime,2010,5,58
87876,Cars 2,Adventure|Animation|Children|Comedy|IMAX,2010,8,74
88129,Drive,Crime|Drama|Film-Noir|Thriller,2011,8,81
88163,"Crazy, Stupid, Love.",Comedy|Drama|Romance,2011,5,81
88179,One Day,Drama|Romance,2010,9,88
88405,Friends with Benefits,Comedy|Romance,2011,6,81
88812,30 Minutes or Less,Action|Comedy|Crime,2011,9,85
88879,Gantz,Action|Horror|Sci-Fi,2011,3,94
88932,Final Destination 5,Horror|Thriller|IMAX,2011,5,52
88954,"Very Harold & Kumar 3D Christmas, A",Comedy,2011,2,82
89030,Fright Night,Comedy|Horror,2011,6,88
89087,Colombiana,Action|Adventure|Drama|Thriller,2010,6,82
89090,Bill Cunningham New York,Documentary,2011,2,55
89194,Prom,Comedy|Drama,2010,7,98
89203,Magic Trip,Documentary,2010,4,68
89260,Project Nim,Documentary,2010,2,61
89343,Red State,Action|Crime|Horror|Thriller,2011,10,98
89356,Chinese Take-Out (Chinese Take-Away) (Un cuento chino),Comedy,2010,1,50
89388,I Don't Know How She Does It,Comedy,2010,4,52
89427,Shark Night 3D,Horror|Thriller,2011,1,98
89470,Contagion,Sci-Fi|Thriller|IMAX,2010,5,56
89492,Moneyball,Drama,2011,2,82
89753,Tinker Tailor Soldier Spy,Drama|Film-Noir|Thriller,2010,5,56
89759,"Separation, A (Jodaeiye Nader az Simin)",Drama,2011,10,73
89761,"Dangerous Method, A",Drama|Thriller,2011,8,74
89774,Warrior,Drama,2011,4,99
89837,Kill List,Horror|Mystery|Thriller,2010,3,52
89840,Killer Elite,Action|Thriller,2011,1,80
89864,50/50,Comedy|Drama,2011,10,89
90057,Take Shelter,Drama,2011,9,94
90249,Real Steel,Action|Drama|Sci-Fi|IMAX,2011,6,65
90266,Buck,Documentary,2010,10,92
90343,Footloose,Comedy|Drama|Musical,2011,10,76
90357,Tyrannosaur,Drama,2010,5,87
90374,Martha Marcy May Marlene,Drama|Thriller,2011,1,51
90376,We Need to Talk About Kevin,Drama|Thriller,2011,5,73
90405,In Time,Crime|Sci-Fi|Thriller,2011,8,66
90428,Margaret,Drama,2011,2,55
90430,Carnage,Comedy|Drama,2010,1,54
90439,Margin Call,Drama|Thriller,2011,4,100
90469,Paranormal Activity 3,Horror,2011,4,73
90522,Johnny English Reborn,Adventure|Comedy|Thriller,2011,8,90
90524,Abduction,Action|Drama|Mystery|Thriller,2010,2,72
90531,Shame,Drama,2011,8,77
90576,What's Your Number?,Comedy|Romance,2011,6,92
90600,Headhunters (Hodejegerne),Action|Crime|Thriller,2011,2,80
90603,Batman: Year One,Action|Animation|Crime,2011,2,91
90647,Puss in Boots,Adventure|Animation|Comedy|Fantasy|IMAX,2011,7,50
90717,Tower Heist,Action|Comedy|Crime,2011,9,92
90719,J. Edgar,Drama,2011,9,96
90866,Hugo,Children|Drama|Mystery,2010,5,84
90870,Trespass,Crime|Drama|Thriller,2010,3,82
90888,Immortals,Action|Drama|Fantasy,2011,4,56
90890,Jack and Jill,Comedy,2010,1,88
90947,"Oslo, August 31st (Oslo, 31. august)",Drama,2011,8,54
91126,War Horse,Drama|War,2010,2,85
91134,My Week with Marilyn,Drama,2010,9,93
91199,Weekend,Drama|Romance,2010,4,75
91325,Extremely Loud and Incredibly Close,Drama,2011,4,97
91414,Arthur Christmas,Animation|Children|Comedy|Drama,2010,10,72
91470,Violet & Daisy,Action|Drama,2010,8,77
91542,Sherlock Holmes: A Game of Shadows,Action|Adventure|Comedy|Crime|Mystery|Thriller,2010,7,86
91548,Life in a Day,Documentary|Drama,2011,1,94
91622,Young Adult,Comedy|Drama,2011,8,50
91628,New Year's Eve,Comedy|Romance,2011,2,60
91630,Mission: Impossible - Ghost Protocol,Action|Adventure|Thriller|IMAX,2010,6,69
91653,We Bought a Zoo,Comedy|Drama,2010,1,72
91673,Albert Nobbs,Drama,2010,2,85
91688,Salvation Boulevard,Comedy|Thriller,2010,9,77
91690,Friends with Kids,Comedy,2011,6,88
91869,Being Elmo: A Puppeteer's Journey,Documentary,2011,5,69
91886,Dolphin Tale,Children|Drama,2010,9,62
91935,Albatross,Drama,2010,4,73
92008,Haywire,Action|Thriller,2011,6,59
92198,Seeking Justice,Action|Drama|Thriller,2011,1,93
92259,Intouchables,Comedy|Drama,2011,4,88
92694,Perfect Sense,Drama|Romance|Sci-Fi,2011,2,75
92751,Kokowääh,Comedy,2010,4,81
93061,October Baby,Drama,2011,9,88
93265,Courageous,Drama,2010,1,90
93324,Undefeated,Documentary,2010,6,92
93422,Starbuck,Comedy,2010,2,98
93432,Forks Over Knives,Documentary,2010,8,88
93443,Goon,Comedy|Drama,2010,1,88
93700,Corman's World: Exploits of a Hollywood Rebel,Documentary,2010,10,51
93721,Jiro Dreams of Sushi,Documentary,2010,6,100
93855,God Bless America,Comedy|Drama,2010,4,72
94466,Black Mirror,Drama|Sci-Fi,2011,1,95
94799,Sound of My Voice,Drama|Mystery|Sci-Fi,2011,3,88
94896,Bernie,Comedy|Crime|Drama,2011,8,74
94931,Take This Waltz,Drama|Romance,2010,9,100
95135,Your Sister's Sister,Comedy|Drama,2010,6,66
95761,Killer Joe,Crime|Thriller,2011,10,65
96020,Sidewalls (Medianeras),Drama,2011,2,54
96530,Conception,Comedy|Romance,2010,2,80
96563,Paradise Lost 3: Purgatory,Documentary,2010,5,67
96606,Samsara,Documentary,2010,5,83
96634,Apartment 143,Horror|Thriller,2010,2,93
97470,Catch .44,Action|Drama|Thriller,2010,3,73
97994,Union Square,Drama,2010,7,74
98083,Jackass 3.5,Comedy|Documentary,2010,8,89
98230,10 Years,Comedy|Drama|Romance,2011,3,60
98604,From Up on Poppy Hill (Kokuriko-zaka kara),Animation|Drama|Romance,2011,8,81
98913,Violeta Went to Heaven (Violeta se fue a los cielos),Drama,2011,6,76
99609,Judas Kiss,Drama|Sci-Fi,2011,3,63
99795,Whores' Glory,Documentary,2010,4,59
99839,Paul Williams Still Alive,Comedy|Documentary|Musical,2010,7,66
100034,Girl Model,Documentary,2010,4,93
100553,Frozen Planet,Documentary,2010,2,80
101904,Happy,Documentary|Drama,2010,6,70
104457,You're Next,Horror|Thriller,2010,3,100
106417,Absent (Ausente),Drama|Thriller,2011,2,88
107559,Am Ende eiens viel zu kurzen Tages (Death of a superhero),Animation|Drama,2010,1,74
142240,Romeos,Drama,2011,7,95
91842,Contraband,Action|Crime|Drama|Thriller,2012,1,73
91873,Joyful Noise,Comedy|Musical,2011,5,58
91974,Underworld: Awakening,Action|Fantasy|Horror|IMAX,2012,1,95
91978,Man on a Ledge,Crime|Thriller,2012,3,55
92234,Red Tails,Action|Adventure|Drama|War,2012,5,63
92420,Chronicle,Action|Sci-Fi|Thriller,2012,7,68
92507,Safe House,Action|Crime|Mystery|Thriller,2011,10,63
92665,"For a Good Time, Call...",Comedy|Drama|Romance,2012,4,82
92938,Ghost Rider: Spirit of Vengeance,Action|Fantasy|Thriller,2011,9,89
93242,Gone,Drama|Thriller,2011,9,88
93270,Project X,Comedy,2012,10,80
93326,This Means War,Action|Comedy|Romance,2012,4,93
93363,John Carter,Action|Adventure|Sci-Fi|IMAX,2011,4,80
93498,Game Change,Drama,2011,10,77
93510,21 Jump Street,Action|Comedy|Crime,2012,10,82
93512,"Jeff, Who Lives at Home",Comedy|Drama,2012,10,97
93563,Lockout,Action|Sci-Fi|Thriller,2011,2,54
93693,Casa de mi Padre,Comedy,2011,2,61
93805,Iron Sky,Action|Comedy|Sci-Fi,2011,6,64
93831,American Reunion (American Pie 4),Comedy,2011,7,67
94015,Mirror Mirror,Adventure|Comedy|Fantasy,2011,7,88
94018,Battleship,Action|Sci-Fi|Thriller|IMAX,2011,8,51
94323,Think Like a Man,Comedy,2012,7,69
94478,Dark Shadows,Comedy|Horror|IMAX,2012,3,84
94777,Men in Black III (M.III.B.) (M.I.B.³),Action|Comedy|Sci-Fi|IMAX,2011,10,85
94953,Wanderlust,Comedy,2011,1,56
94959,Moonrise Kingdom,Comedy|Drama|Romance,2012,6,99
94969,Kahaani,Crime|Drama|Thriller,2012,9,88
95067,"Thousand Words, A",Comedy|Drama,2012,5,75
95088,Safety Not Guaranteed,Comedy|Drama,2012,4,69
95105,Madagascar 3: Europe's Most Wanted,Adventure|Animation|Children|Comedy|IMAX,2011,1,79
95167,Brave,Action|Adventure|Animation|Children,2011,7,70
95199,What to Expect When You're Expecting,Comedy|Drama|Romance,2011,9,96
95201,To Rome with Love,Comedy,2011,5,87
95207,Abraham Lincoln: Vampire Hunter,Action|Fantasy|Horror|Thriller,2011,8,51
95307,Rock of Ages,Comedy|Drama|Musical|IMAX,2011,9,80
95441,Ted,Comedy|Fantasy,2012,5,61
95449,Magic Mike,Drama|Romance,2012,6,92
95508,Cleanskin,Crime|Drama|Thriller,2011,6,80
95543,Ice Age 4: Continental Drift,Adventure|Animation|Comedy,2011,4,95
95567,People Like Us,Drama,2012,9,66
95583,Savages,Crime|Drama|Thriller,2011,6,57
95744,2 Days in New York,Comedy,2011,7,57
95873,Ruby Sparks,Comedy|Fantasy|Romance,2011,6,78
95875,Total Recall,Action|Sci-Fi|Thriller,2012,10,60
96079,Skyfall,Action|Adventure|Thriller|IMAX,2012,7,89
96114,Brake,Crime|Thriller,2012,7,86
96281,ParaNorman,Adventure|Animation|Comedy,2011,9,51
96314,Celeste and Jesse Forever (Celeste & Jesse Forever),Comedy|Drama|Romance,2011,9,70
96373,Broken,Drama,2012,1,62
96417,Premium Rush,Action|Thriller,2012,4,95
96432,Lawless,Crime|Drama,2011,1,54
96448,Piranha 3DD (a.k.a. Piranha DD),Comedy|Horror,2011,2,64
96467,Sleepwalk with Me,Comedy|Drama,2011,5,64
96488,Searching for Sugar Man,Documentary,2012,4,99
96565,Bachelorette,Comedy,2011,4,69
96588,Pitch Perfect,Comedy|Musical,2011,8,81
96610,Looper,Action|Crime|Sci-Fi,2011,3,62
96616,That's My Boy,Comedy,2011,6,81
96655,Robot & Frank,Comedy|Drama|Sci-Fi,2012,5,80
96667,Ai Weiwei: Never Sorry,Documentary,2011,7,51
96691,Resident Evil: Retribution,Action|Horror|Sci-Fi|IMAX,2012,2,62
96726,Lola Versus,Comedy|Romance,2011,10,73
96737,Dredd,Action|Sci-Fi,2012,6,70
96811,End of Watch,Crime|Drama|Thriller,2011,2,53
96815,V/H/S,Horror|Thriller,2011,4,77
96832,Holy Motors,Drama|Fantasy|Musical|Mystery|Sci-Fi,2012,4,84
96849,Sparkle,Drama|Musical,2012,4,90
96861,Taken 2,Action|Crime|Drama|Thriller,2011,9,51
96911,"Royal Affair, A (Kongelig affære, En)",Drama|Romance,2011,2,98
97057,Kon-Tiki,Adventure|Documentary|Drama,2011,7,56
97168,Marley,Documentary,2012,2,89
97188,Sinister,Horror|Thriller,2012,5,84
97225,Hotel Transylvania,Animation|Children|Comedy,2012,2,68
97230,Side by Side,Documentary,2012,9,67
97304,Argo,Drama|Thriller,2012,2,75
97306,Seven Psychopaths,Comedy|Crime,2012,4,82
97328,Liberal Arts,Comedy|Drama,2012,4,95
97395,West of Memphis,Documentary,2011,2,57
97639,How to Survive a Plague,Documentary,2012,10,96
97673,56 Up,Documentary,2011,2,85
97742,Alex Cross,Action|Crime|Mystery|Thriller,2011,6,92
97752,Cloud Atlas,Drama|Sci-Fi|IMAX,2012,9,72
97858,Mental,Comedy|Drama,2011,9,77
97895,What Richard Did,Drama,2012,4,74
97913,Wreck-It Ralph,Animation|Comedy,2012,8,70
97921,Silver Linings Playbook,Comedy|Drama,2011,2,90
97923,Flight,Drama,2011,5,89
97936,Anna Karenina,Drama,2011,7,76
97938,Life of Pi,Adventure|Drama|IMAX,2012,9,55
97957,Excision,Crime|Drama|Horror|Thriller,2011,5,91
98056,Amour,Drama|Romance,2012,6,59
98126,Capital (Le capital),Drama,2011,7,93
98154,Lincoln,Drama|War,2011,5,58
98160,Nature Calls,Comedy,2011,3,78
98175,Vamps,Comedy|Horror|Romance,2011,8,57
98279,"Fantastic Fear of Everything, A",Comedy,2012,9,73
98296,Deadfall,Crime|Drama|Thriller,2011,7,86
98369,Halo 4: Forward Unto Dawn,Action|Sci-Fi|Thriller,2012,9,76
98491,Paperman,Animation|Comedy|Romance,2012,3,92
